origin,year,month,day,dep_time,temp,dewp,humid,wind_speed,visib
JFK,2013,11,24,400,32.0,6.08,32.93,17.2617,10.0
JFK,2013,11,24,500,30.02,6.98,37.17,23.0156,10.0
JFK,2013,11,24,600,28.04,1.04,30.67,25.31716,10.0
JFK,2013,11,24,700,26.06,1.04,33.28,28.7695,10.0
JFK,2013,11,24,800,24.98,-0.94,31.72,27.61872,10.0
JFK,2013,11,24,900,24.98,-0.04,33.09,24.16638,10.0
JFK,2013,11,24,1000,24.08,1.04,36.14,26.46794,10.0
JFK,2013,11,24,1100,24.08,3.92,41.3,25.31716,10.0
JFK,2013,11,24,1200,24.98,3.92,39.78,20.71404,10.0
JFK,2013,11,24,1300,26.06,3.02,36.48,26.46794,10.0
JFK,2013,11,24,1400,26.96,1.04,32.06,27.61872,10.0
JFK,2013,11,24,1500,28.04,-0.04,29.16,36.82496,10.0
JFK,2013,11,24,1600,28.94,1.94,30.82,34.5234,10.0
JFK,2013,11,24,1700,30.02,-0.04,26.89,29.92028,10.0
JFK,2013,11,24,1800,30.92,-7.96,17.75,29.92028,10.0
JFK,2013,11,24,1900,30.92,-7.06,18.54,28.7695,10.0
JFK,2013,11,24,2000,28.94,-2.92,24.53,24.16638,10.0
JFK,2013,11,24,2100,28.04,-2.02,26.56,20.71404,10.0
JFK,2013,11,24,2200,26.96,3.02,35.15,16.11092,10.0
JFK,2013,11,24,2300,26.96,1.04,32.06,18.41248,10.0
JFK,2013,11,25,0,26.96,-0.04,30.48,19.56326,10.0
JFK,2013,11,25,100,26.06,1.04,33.28,14.96014,10.0
JFK,2013,11,25,200,26.06,1.04,33.28,20.71404,10.0
JFK,2013,11,25,300,24.98,1.94,36.3,18.41248,10.0
JFK,2013,11,25,400,24.98,3.02,38.16,18.41248,10.0
JFK,2013,11,25,500,24.08,5.0,43.4,18.41248,10.0
JFK,2013,11,25,600,24.08,6.08,45.59,11.5078,10.0
JFK,2013,11,25,700,24.08,6.08,45.59,14.96014,10.0
JFK,2013,11,25,800,24.08,6.98,47.49,13.80936,10.0
JFK,2013,11,25,900,23.0,6.98,49.69,11.5078,10.0
JFK,2013,11,25,1000,24.08,6.98,47.49,13.80936,10.0
JFK,2013,11,25,1100,24.08,6.98,47.49,17.2617,10.0
JFK,2013,11,25,1200,26.06,6.98,43.74,10.35702,10.0
JFK,2013,11,25,1300,28.04,8.06,42.32,13.80936,10.0
JFK,2013,11,25,1400,30.02,6.98,37.17,12.65858,10.0
JFK,2013,11,25,1500,32.0,8.06,36.03,10.35702,10.0
JFK,2013,11,25,1600,33.08,8.06,34.5,10.35702,10.0
JFK,2013,11,25,1700,33.98,8.96,34.65,10.35702,10.0
JFK,2013,11,25,1800,33.98,14.0,43.33,10.35702,10.0
JFK,2013,11,25,1900,35.06,12.92,39.58,13.80936,10.0
JFK,2013,11,25,2000,35.06,14.0,41.51,10.35702,10.0
JFK,2013,11,25,2100,33.98,12.92,41.33,14.96014,10.0
JFK,2013,11,25,2200,33.98,12.02,39.72,14.96014,10.0
JFK,2013,11,25,2300,33.98,12.92,41.33,18.41248,10.0
JFK,2013,11,26,0,33.08,12.92,42.84,16.11092,10.0
JFK,2013,11,26,100,33.08,12.92,42.84,16.11092,10.0
JFK,2013,11,26,200,33.98,14.0,43.33,19.56326,10.0
JFK,2013,11,26,300,33.98,15.08,45.43,14.96014,10.0
JFK,2013,11,26,400,33.98,15.98,47.25,14.96014,10.0
JFK,2013,11,26,500,33.98,17.96,51.47,14.96014,10.0
JFK,2013,11,26,600,35.06,17.96,49.3,16.11092,10.0
JFK,2013,11,26,700,35.96,17.06,45.76,16.11092,10.0
JFK,2013,11,26,800,35.96,17.96,47.57,11.5078,10.0
JFK,2013,11,26,900,35.96,19.04,49.83,10.35702,10.0
JFK,2013,11,26,1000,37.04,19.94,49.62,10.35702,10.0
JFK,2013,11,26,1100,37.04,19.94,49.62,5.7539,10.0
JFK,2013,11,26,1200,37.04,19.04,47.75,5.7539,10.0
JFK,2013,11,26,1300,37.94,19.04,46.09,5.7539,10.0
JFK,2013,11,26,1400,39.92,19.94,44.33,6.90468,10.0
JFK,2013,11,26,1500,39.92,21.02,46.41,6.90468,10.0
JFK,2013,11,26,1600,39.92,19.94,44.33,4.60312,10.0
JFK,2013,11,26,1700,39.2,21.2,48.1,4.60312,10.0
JFK,2013,11,26,1800,39.02,21.02,48.07,3.45234,10.0
JFK,2013,11,26,1900,37.04,28.04,69.63,6.90468,7.0
JFK,2013,11,26,2000,37.04,30.92,78.31,5.7539,8.0
JFK,2013,11,26,2100,37.04,32.0,81.8,5.7539,8.0
JFK,2013,11,26,2200,37.94,35.06,89.25,6.90468,6.0
JFK,2013,11,26,2300,39.92,37.04,89.34,8.05546,7.0
JFK,2013,11,27,0,42.8,39.2,86.99,6.90468,8.0
JFK,2013,11,27,100,42.8,41.0,93.3,8.05546,7.0
JFK,2013,11,27,200,48.02,46.04,92.81,14.96014,3.0
JFK,2013,11,27,300,51.98,50.0,92.93,16.11092,5.0
JFK,2013,11,27,400,53.06,51.08,92.96,21.86482,5.0
JFK,2013,11,27,500,53.6,51.8,93.6,19.56326,2.5
JFK,2013,11,27,600,55.94,55.04,96.78,25.31716,2.0
JFK,2013,11,27,700,57.92,57.02,96.81,24.16638,2.0
JFK,2013,11,27,800,59.0,57.2,93.74,21.86482,1.75
JFK,2013,11,27,900,60.98,59.0,93.19,35.67418,3.0
JFK,2013,11,27,1000,60.8,59.0,93.79,24.16638,1.5
JFK,2013,11,27,1100,57.2,57.2,100.0,20.71404,0.5
JFK,2013,11,27,1200,55.94,55.94,100.0,6.90468,0.75
JFK,2013,11,27,1300,55.4,53.6,93.65,11.5078,3.0
JFK,2013,11,27,1400,55.4,53.6,93.65,12.65858,5.0
JFK,2013,11,27,1500,51.98,48.92,89.26,16.11092,10.0
JFK,2013,11,27,1600,48.92,44.96,86.13,18.41248,10.0
JFK,2013,11,27,1700,48.2,42.8,81.47,14.96014,10.0
JFK,2013,11,27,1800,44.06,37.94,78.91,18.41248,10.0
JFK,2013,11,27,1900,42.98,37.94,82.24,20.71404,7.0
JFK,2013,11,27,2000,42.8,37.4,81.07,13.80936,9.0
JFK,2013,11,27,2100,41.0,35.96,82.09,21.86482,10.0
JFK,2013,11,27,2200,41.0,35.6,80.93,19.56326,10.0
JFK,2013,11,27,2300,39.02,33.98,81.95,21.86482,10.0
JFK,2013,11,28,0,39.92,32.0,73.08,19.56326,10.0
JFK,2013,11,28,100,41.0,30.2,65.16,17.2617,10.0
JFK,2013,11,28,200,37.94,24.98,59.22,28.7695,10.0
JFK,2013,11,28,300,37.04,21.92,53.97,26.46794,10.0
JFK,2013,11,28,400,35.96,21.02,54.21,20.71404,10.0
JFK,2013,11,28,500,35.06,17.06,47.42,20.71404,10.0
JFK,2013,11,28,600,33.98,14.0,43.33,24.16638,10.0
JFK,2013,11,28,700,33.08,14.0,44.92,27.61872,10.0
JFK,2013,11,28,800,32.0,12.92,44.74,27.61872,10.0
JFK,2013,11,28,900,32.0,12.92,44.74,21.86482,10.0
JFK,2013,11,28,1000,32.0,14.0,46.92,20.71404,10.0
JFK,2013,11,28,1100,30.92,12.92,46.74,14.96014,10.0
JFK,2013,11,28,1200,32.0,12.02,43.0,24.16638,10.0
JFK,2013,11,28,1300,33.08,12.02,41.17,19.56326,10.0
JFK,2013,11,28,1400,33.08,12.02,41.17,20.71404,10.0
JFK,2013,11,28,1500,35.06,10.94,36.26,16.11092,10.0
JFK,2013,11,28,1600,35.06,10.04,34.84,19.56326,10.0
JFK,2013,11,28,1700,35.96,8.06,30.76,17.2617,10.0
JFK,2013,11,28,1800,35.96,6.08,28.12,19.56326,10.0
JFK,2013,11,28,1900,35.96,6.98,29.29,13.80936,10.0
JFK,2013,11,28,2000,35.06,6.08,29.14,13.80936,10.0
JFK,2013,11,28,2100,33.08,6.08,31.53,12.65858,10.0
JFK,2013,11,28,2200,33.08,6.08,31.53,9.20624,10.0
JFK,2013,11,28,2300,33.08,6.98,32.85,8.05546,10.0
JFK,2013,11,29,0,32.0,8.06,36.03,8.05546,10.0
JFK,2013,11,29,100,30.92,8.06,37.63,6.90468,10.0
JFK,2013,11,29,200,32.0,10.04,39.38,3.45234,10.0
JFK,2013,11,29,300,33.08,10.04,37.7,3.45234,10.0
JFK,2013,11,29,400,33.08,12.92,42.84,3.45234,10.0
JFK,2013,11,29,500,33.08,12.92,42.84,5.7539,10.0
JFK,2013,11,29,600,33.08,12.02,41.17,5.7539,10.0
JFK,2013,11,29,700,33.08,12.92,42.84,3.45234,10.0
JFK,2013,11,29,800,33.08,14.0,44.92,5.7539,10.0
JFK,2013,11,29,900,33.08,17.06,51.33,6.90468,10.0
JFK,2013,11,29,1000,33.08,15.98,48.98,9.20624,10.0
JFK,2013,11,29,1100,32.0,15.98,51.15,9.20624,10.0
JFK,2013,11,29,1200,33.08,17.06,51.33,6.90468,10.0
JFK,2013,11,29,1300,33.98,15.98,47.25,4.60312,10.0
JFK,2013,11,29,1400,37.04,15.98,41.84,5.7539,10.0
JFK,2013,11,29,1500,39.02,15.08,37.23,9.20624,10.0
JFK,2013,11,29,1600,39.92,15.08,35.95,12.65858,10.0
JFK,2013,11,29,1700,39.92,15.08,35.95,11.5078,10.0
JFK,2013,11,29,1800,41.0,17.06,37.57,10.35702,10.0
JFK,2013,11,29,1900,39.92,15.98,37.38,12.65858,10.0
JFK,2013,11,29,2000,37.94,15.98,40.39,16.11092,10.0
JFK,2013,11,29,2100,35.06,14.0,41.51,12.65858,10.0
JFK,2013,11,29,2200,33.98,12.92,41.33,8.05546,10.0
JFK,2013,11,29,2300,33.98,12.92,41.33,11.5078,10.0
JFK,2013,11,30,0,33.08,12.92,42.84,8.05546,10.0
JFK,2013,11,30,100,32.0,14.0,46.92,12.65858,10.0
JFK,2013,11,30,200,32.0,15.08,49.19,10.35702,10.0
JFK,2013,11,30,300,30.02,15.08,53.29,8.05546,10.0
JFK,2013,11,30,400,30.02,12.92,48.48,8.05546,10.0
JFK,2013,11,30,500,30.02,12.92,48.48,8.05546,10.0
JFK,2013,11,30,600,28.04,12.92,52.57,8.05546,10.0
JFK,2013,11,30,700,26.96,14.0,57.63,5.7539,10.0
JFK,2013,11,30,800,28.04,15.08,57.79,9.20624,10.0
JFK,2013,11,30,900,26.96,12.92,54.95,10.35702,10.0
JFK,2013,11,30,1000,26.06,14.0,59.81,8.05546,10.0
JFK,2013,11,30,1100,24.98,14.0,62.55,5.7539,10.0
JFK,2013,11,30,1200,28.04,15.98,60.1,4.60312,10.0
JFK,2013,11,30,1300,30.02,17.06,58.08,10.35702,10.0
JFK,2013,11,30,1400,32.0,15.08,49.19,10.35702,10.0
JFK,2013,11,30,1500,33.98,14.0,43.33,3.45234,10.0
JFK,2013,11,30,1600,35.96,14.0,40.05,5.7539,10.0
JFK,2013,11,30,1700,37.04,19.04,47.75,5.7539,10.0
JFK,2013,11,30,1800,37.04,21.02,51.95,8.05546,10.0
JFK,2013,11,30,1900,37.04,23.0,56.48,9.20624,10.0
JFK,2013,11,30,2000,35.96,24.08,61.67,9.20624,10.0
JFK,2013,11,30,2100,35.96,24.08,61.67,6.90468,10.0
JFK,2013,11,30,2200,35.96,24.08,61.67,9.20624,10.0
JFK,2013,11,30,2300,35.96,24.98,64.03,8.05546,10.0
JFK,2013,12,1,0,35.6,24.8,64.46,8.05546,10.0
JFK,2013,12,1,100,37.04,26.06,64.17,6.90468,10.0
JFK,2013,12,1,200,39.02,28.04,64.43,4.60312,10.0
JFK,2013,12,1,300,42.98,32.0,64.93,5.7539,10.0
JFK,2013,12,1,400,39.92,30.02,67.45,4.60312,10.0
JFK,2013,12,1,500,39.92,30.02,67.45,6.90468,10.0
JFK,2013,12,1,600,39.92,30.92,69.96,4.60312,10.0
JFK,2013,12,1,700,39.92,30.92,69.96,9.20624,10.0
JFK,2013,12,1,800,39.02,30.92,72.46,8.05546,10.0
JFK,2013,12,1,900,39.92,30.92,69.96,5.7539,10.0
JFK,2013,12,1,1000,37.94,30.92,75.58,6.90468,10.0
JFK,2013,12,1,1100,37.04,30.02,75.5,6.90468,10.0
JFK,2013,12,1,1200,39.02,32.0,75.69,8.05546,7.0
JFK,2013,12,1,1300,42.98,33.08,67.81,6.90468,10.0
JFK,2013,12,1,1400,46.04,33.98,62.56,5.7539,10.0
JFK,2013,12,1,1500,46.94,33.98,60.47,0.0,10.0
JFK,2013,12,1,1600,48.02,33.98,58.07,6.90468,10.0
JFK,2013,12,1,1700,48.02,33.08,56.01,6.90468,10.0
JFK,2013,12,1,1800,48.02,33.08,56.01,10.35702,10.0
JFK,2013,12,1,1900,46.94,32.0,55.85,9.20624,10.0
JFK,2013,12,1,2000,44.96,30.02,55.56,6.90468,10.0
JFK,2013,12,1,2100,44.06,30.92,59.64,6.90468,10.0
JFK,2013,12,1,2200,46.04,32.0,57.78,6.90468,10.0
JFK,2013,12,1,2300,44.96,30.92,57.63,6.90468,10.0
JFK,2013,12,2,0,44.96,35.06,68.05,6.90468,10.0
JFK,2013,12,2,100,44.96,35.96,70.52,8.05546,10.0
JFK,2013,12,2,200,44.96,35.96,70.52,6.90468,10.0
JFK,2013,12,2,300,44.06,35.96,72.98,5.7539,10.0
JFK,2013,12,2,400,41.0,33.98,75.88,4.60312,10.0
JFK,2013,12,2,500,42.08,33.08,70.2,5.7539,10.0
JFK,2013,12,2,600,42.98,30.02,59.93,5.7539,10.0
JFK,2013,12,2,700,42.08,30.02,62.04,3.45234,10.0
JFK,2013,12,2,800,39.92,30.02,67.45,0.0,10.0
JFK,2013,12,2,900,41.0,32.0,70.08,3.45234,10.0
JFK,2013,12,2,1000,42.08,33.08,70.2,0.0,10.0
JFK,2013,12,2,1100,42.08,33.98,72.78,4.60312,10.0
JFK,2013,12,2,1200,42.08,35.96,78.74,4.60312,9.0
JFK,2013,12,2,1300,42.98,37.04,79.38,4.60312,9.0
JFK,2013,12,2,1400,44.06,37.94,78.91,4.60312,9.0
JFK,2013,12,2,1500,46.04,39.02,76.35,4.60312,8.0
JFK,2013,12,2,1600,48.92,39.02,68.51,0.0,8.0
JFK,2013,12,2,1700,50.0,35.96,58.34,3.45234,10.0
JFK,2013,12,2,1800,50.0,33.98,53.92,0.0,10.0
JFK,2013,12,2,1900,50.0,33.98,53.92,5.7539,10.0
JFK,2013,12,2,2000,46.94,37.04,68.28,5.7539,10.0
JFK,2013,12,2,2100,46.04,37.04,70.64,0.0,9.0
JFK,2013,12,2,2200,42.98,37.04,79.38,5.7539,9.0
JFK,2013,12,2,2300,42.98,37.94,82.24,8.05546,10.0
JFK,2013,12,3,0,42.08,37.04,82.17,5.7539,9.0
JFK,2013,12,3,100,41.0,37.04,85.67,5.7539,9.0
JFK,2013,12,3,200,41.0,35.96,82.09,6.90468,9.0
JFK,2013,12,3,300,39.92,35.96,85.61,6.90468,9.0
JFK,2013,12,3,400,41.0,35.96,82.09,8.05546,9.0
JFK,2013,12,3,500,39.92,35.06,82.6,6.90468,9.0
JFK,2013,12,3,600,41.0,35.96,82.09,4.60312,8.0
JFK,2013,12,3,700,39.92,35.96,85.61,4.60312,7.0
JFK,2013,12,3,800,39.92,35.96,85.61,6.90468,8.0
JFK,2013,12,3,900,41.0,37.04,85.67,5.7539,8.0
JFK,2013,12,3,1000,39.02,35.96,88.66,6.90468,7.0
JFK,2013,12,3,1100,37.94,35.06,89.25,4.60312,7.0
JFK,2013,12,3,1200,39.92,35.96,85.61,6.90468,7.0
JFK,2013,12,3,1300,42.08,35.96,78.74,4.60312,8.0
JFK,2013,12,3,1400,46.04,35.96,67.69,4.60312,8.0
JFK,2013,12,3,1500,50.0,35.96,58.34,4.60312,8.0
JFK,2013,12,3,1600,51.08,33.98,51.81,5.7539,8.0
JFK,2013,12,3,1700,51.98,33.08,48.34,5.7539,8.0
JFK,2013,12,3,1800,51.98,35.06,52.32,6.90468,8.0
JFK,2013,12,3,1900,51.08,37.04,58.49,9.20624,8.0
JFK,2013,12,3,2000,50.0,35.96,58.34,11.5078,9.0
JFK,2013,12,3,2100,48.02,33.98,58.07,9.20624,10.0
JFK,2013,12,3,2200,44.06,35.06,70.42,6.90468,9.0
JFK,2013,12,3,2300,42.98,33.98,70.3,5.7539,10.0
JFK,2013,12,4,0,44.06,37.04,76.16,5.7539,9.0
JFK,2013,12,4,100,42.98,33.98,70.3,6.90468,9.0
JFK,2013,12,4,200,42.08,33.08,70.2,0.0,9.0
JFK,2013,12,4,300,42.08,33.98,72.78,5.7539,9.0
JFK,2013,12,4,400,41.0,33.98,75.88,4.60312,10.0
JFK,2013,12,4,500,39.02,33.08,79.05,5.7539,10.0
JFK,2013,12,4,600,37.94,32.0,78.96,0.0,10.0
JFK,2013,12,4,700,37.94,33.98,85.49,4.60312,9.0
JFK,2013,12,4,800,39.02,33.98,81.95,4.60312,9.0
JFK,2013,12,4,900,39.92,33.98,79.12,0.0,8.0
JFK,2013,12,4,1000,39.92,33.98,79.12,3.45234,8.0
JFK,2013,12,4,1100,39.92,33.08,76.32,4.60312,9.0
JFK,2013,12,4,1200,39.02,33.98,81.95,3.45234,8.0
JFK,2013,12,4,1300,42.08,35.06,75.98,6.90468,8.0
JFK,2013,12,4,1400,46.04,35.06,65.32,0.0,8.0
JFK,2013,12,4,1500,48.92,35.06,58.61,4.60312,8.0
JFK,2013,12,4,1600,50.0,35.96,58.34,0.0,8.0
JFK,2013,12,4,1700,48.92,37.04,63.39,0.0,9.0
JFK,2013,12,4,1800,50.0,39.02,65.8,3.45234,8.0
JFK,2013,12,4,1900,50.0,39.92,68.15,4.60312,9.0
JFK,2013,12,4,2000,50.0,39.92,68.15,4.60312,9.0
JFK,2013,12,4,2100,48.02,39.92,73.39,5.7539,8.0
JFK,2013,12,4,2200,46.94,39.92,76.43,4.60312,8.0
JFK,2013,12,4,2300,48.02,41.0,76.53,5.7539,8.0
JFK,2013,12,5,0,46.04,39.92,79.07,4.60312,8.0
JFK,2013,12,5,100,48.02,42.08,79.79,6.90468,8.0
JFK,2013,12,5,200,44.96,41.0,85.9,4.60312,7.0
JFK,2013,12,5,300,48.02,44.06,86.08,4.60312,6.0
JFK,2013,12,5,400,48.2,44.6,87.28,5.7539,6.0
JFK,2013,12,5,500,48.2,44.6,87.28,6.90468,5.0
JFK,2013,12,5,600,51.08,48.02,89.22,5.7539,6.0
JFK,2013,12,5,700,51.08,48.02,89.22,4.60312,6.0
JFK,2013,12,5,800,51.08,48.02,89.22,3.45234,5.0
JFK,2013,12,5,900,51.8,48.2,87.47,5.7539,3.0
JFK,2013,12,5,1000,51.8,48.2,87.47,4.60312,2.0
JFK,2013,12,5,1100,51.8,51.8,100.0,3.45234,1.0
JFK,2013,12,5,1200,53.6,51.8,93.6,0.0,0.5
JFK,2013,12,5,1300,53.6,51.8,93.6,0.0,0.06
JFK,2013,12,5,1400,53.96,53.06,96.76,6.90468,0.06
JFK,2013,12,5,1500,53.6,53.6,100.0,9.20624,0.06
JFK,2013,12,5,1600,53.6,51.8,93.6,8.05546,0.06
JFK,2013,12,5,1700,53.96,51.98,92.99,9.20624,0.06
JFK,2013,12,5,1800,53.6,51.8,93.6,11.5078,1.5
JFK,2013,12,5,1900,55.4,51.8,87.65,12.65858,10.0
JFK,2013,12,5,2000,55.04,51.98,89.4,12.65858,10.0
JFK,2013,12,5,2100,53.96,51.08,89.95,12.65858,10.0
JFK,2013,12,5,2200,53.06,51.08,92.96,10.35702,7.0
JFK,2013,12,5,2300,53.6,51.8,93.6,5.7539,6.0
JFK,2013,12,6,0,53.06,50.0,89.31,8.05546,5.0
JFK,2013,12,6,100,53.6,51.8,93.6,8.05546,1.0
JFK,2013,12,6,200,51.8,51.8,100.0,8.05546,0.5
JFK,2013,12,6,300,53.06,51.08,92.96,11.5078,0.5
JFK,2013,12,6,400,53.06,51.08,92.96,10.35702,0.5
JFK,2013,12,6,500,53.06,51.08,92.96,12.65858,0.5
JFK,2013,12,6,600,53.06,51.98,96.1,13.80936,0.5
JFK,2013,12,6,700,53.06,51.98,96.1,6.90468,0.25
JFK,2013,12,6,800,53.06,51.98,96.1,10.35702,0.25
JFK,2013,12,6,900,53.06,51.98,96.1,9.20624,0.25
JFK,2013,12,6,1000,53.96,53.96,100.0,0.0,0.5
JFK,2013,12,6,1100,53.96,51.98,92.99,6.90468,0.5
JFK,2013,12,6,1200,55.4,53.6,93.65,8.05546,2.0
JFK,2013,12,6,1300,55.4,51.8,87.65,12.65858,3.0
JFK,2013,12,6,1400,50.0,46.4,87.37,13.80936,10.0
JFK,2013,12,6,1500,48.02,44.06,86.08,13.80936,10.0
JFK,2013,12,6,1600,46.94,42.98,86.02,10.35702,10.0
JFK,2013,12,6,1700,46.4,42.8,87.19,14.96014,7.0
JFK,2013,12,6,1800,46.4,42.8,87.19,13.80936,7.0
JFK,2013,12,6,1900,44.6,41.0,87.09,12.65858,8.0
JFK,2013,12,6,2000,44.6,41.0,87.09,9.20624,10.0
JFK,2013,12,6,2100,44.6,41.0,87.09,6.90468,10.0
JFK,2013,12,6,2200,44.6,39.2,81.2,10.35702,10.0
JFK,2013,12,6,2300,44.06,39.92,85.25,9.20624,8.0
JFK,2013,12,7,0,42.08,39.02,88.81,10.35702,9.0
JFK,2013,12,7,100,39.92,35.96,85.61,18.41248,5.0
JFK,2013,12,7,200,39.2,35.6,86.79,17.2617,5.0
JFK,2013,12,7,300,37.4,33.8,86.69,14.96014,5.0
JFK,2013,12,7,400,37.04,33.98,88.57,13.80936,4.0
JFK,2013,12,7,500,37.04,33.08,85.43,16.11092,4.0
JFK,2013,12,7,600,37.04,33.08,85.43,10.35702,10.0
JFK,2013,12,7,700,35.96,32.0,85.37,14.96014,4.0
JFK,2013,12,7,800,35.96,33.08,89.16,9.20624,7.0
JFK,2013,12,7,900,37.04,32.0,81.8,11.5078,10.0
JFK,2013,12,7,1000,37.04,32.0,81.8,8.05546,10.0
JFK,2013,12,7,1100,37.04,32.0,81.8,9.20624,10.0
JFK,2013,12,7,1200,37.04,32.0,81.8,8.05546,10.0
JFK,2013,12,7,1300,39.02,32.0,75.69,9.20624,10.0
JFK,2013,12,7,1400,39.02,30.02,69.86,14.96014,10.0
JFK,2013,12,7,1500,41.0,28.94,61.89,16.11092,10.0
JFK,2013,12,7,1600,42.08,28.04,57.22,16.11092,10.0
JFK,2013,12,7,1700,42.98,26.96,52.87,17.2617,10.0
JFK,2013,12,7,1800,42.08,24.98,50.42,14.96014,10.0
JFK,2013,12,7,1900,42.08,21.02,42.69,16.11092,10.0
JFK,2013,12,7,2000,39.92,19.94,44.33,11.5078,10.0
JFK,2013,12,7,2100,37.94,17.96,44.0,10.35702,10.0
JFK,2013,12,7,2200,37.94,17.06,42.32,12.65858,10.0
JFK,2013,12,7,2300,37.94,17.06,42.32,12.65858,10.0
JFK,2013,12,8,0,35.96,15.98,43.67,12.65858,10.0
JFK,2013,12,8,100,35.96,15.08,41.99,17.2617,10.0
JFK,2013,12,8,200,33.98,15.98,47.25,9.20624,10.0
JFK,2013,12,8,300,33.98,15.08,45.43,16.11092,10.0
JFK,2013,12,8,400,33.08,15.08,47.1,11.5078,10.0
JFK,2013,12,8,500,32.0,15.08,49.19,10.35702,10.0
JFK,2013,12,8,600,30.02,14.0,50.84,10.35702,10.0
JFK,2013,12,8,700,28.94,14.0,53.13,6.90468,10.0
JFK,2013,12,8,800,28.94,12.92,50.66,10.35702,10.0
JFK,2013,12,8,900,28.94,14.0,53.13,11.5078,10.0
JFK,2013,12,8,1000,28.94,14.0,53.13,10.35702,10.0
JFK,2013,12,8,1100,28.94,15.08,55.69,6.90468,10.0
JFK,2013,12,8,1200,30.92,17.06,55.99,5.7539,10.0
JFK,2013,12,8,1300,32.0,15.98,51.15,8.05546,10.0
JFK,2013,12,8,1400,33.08,15.08,47.1,10.35702,10.0
JFK,2013,12,8,1500,33.08,14.0,44.92,12.65858,10.0
JFK,2013,12,8,1600,33.08,17.06,51.33,10.35702,10.0
JFK,2013,12,8,1700,33.08,17.96,53.36,5.7539,10.0
JFK,2013,12,8,1800,33.98,17.96,51.47,6.90468,10.0
JFK,2013,12,8,1900,33.08,17.96,53.36,8.05546,10.0
JFK,2013,12,8,2000,32.0,21.92,65.97,8.05546,10.0
JFK,2013,12,8,2100,32.0,21.92,65.97,5.7539,3.0
JFK,2013,12,8,2200,30.2,23.0,74.26,6.90468,2.0
JFK,2013,12,8,2300,30.2,26.6,86.28,5.7539,4.0
JFK,2013,12,9,0,30.02,26.06,85.0,10.35702,10.0
JFK,2013,12,9,100,30.92,26.96,85.05,8.05546,7.0
JFK,2013,12,9,200,30.2,26.6,86.28,11.5078,6.0
JFK,2013,12,9,300,32.0,28.04,85.12,11.5078,5.0
JFK,2013,12,9,400,32.0,28.4,86.39,14.96014,4.0
JFK,2013,12,9,500,32.0,30.2,92.97,12.65858,2.5
JFK,2013,12,9,600,33.98,30.92,88.42,14.96014,3.0
JFK,2013,12,9,700,33.98,32.0,92.36,14.96014,3.0
JFK,2013,12,9,800,33.98,30.92,88.42,16.11092,3.0
JFK,2013,12,9,900,35.06,32.0,88.47,14.96014,3.0
JFK,2013,12,9,1000,35.06,33.08,92.4,12.65858,3.0
JFK,2013,12,9,1100,35.96,33.98,92.43,12.65858,4.0
JFK,2013,12,9,1200,37.4,35.6,93.14,12.65858,2.5
JFK,2013,12,9,1300,39.02,37.04,92.53,10.35702,4.0
JFK,2013,12,9,1400,39.2,37.4,93.19,11.5078,2.5
JFK,2013,12,9,1500,41.0,39.2,93.24,10.35702,1.75
JFK,2013,12,9,1600,39.02,37.94,95.86,12.65858,2.0
JFK,2013,12,9,1700,41.0,39.02,92.59,10.35702,2.0
JFK,2013,12,9,1800,41.0,39.02,92.59,6.90468,2.0
JFK,2013,12,9,1900,39.2,37.4,93.19,10.35702,1.0
JFK,2013,12,9,2000,41.0,39.2,93.24,8.05546,2.0
JFK,2013,12,9,2100,39.2,37.4,93.19,16.11092,3.0
JFK,2013,12,9,2200,39.92,35.96,85.61,11.5078,8.0
JFK,2013,12,9,2300,39.02,35.96,88.66,14.96014,10.0
JFK,2013,12,10,0,39.2,35.6,86.79,11.5078,10.0
JFK,2013,12,10,100,37.4,33.8,86.69,14.96014,10.0
JFK,2013,12,10,200,37.94,33.98,85.49,13.80936,10.0
JFK,2013,12,10,300,37.94,33.98,85.49,11.5078,10.0
JFK,2013,12,10,400,37.04,33.08,85.43,13.80936,10.0
JFK,2013,12,10,500,37.04,33.08,85.43,10.35702,10.0
JFK,2013,12,10,600,35.96,32.0,85.37,12.65858,10.0
JFK,2013,12,10,700,35.96,32.0,85.37,12.65858,10.0
JFK,2013,12,10,800,35.96,32.0,85.37,11.5078,10.0
JFK,2013,12,10,900,37.04,32.0,81.8,11.5078,9.0
JFK,2013,12,10,1000,35.96,30.02,78.79,5.7539,10.0
JFK,2013,12,10,1100,37.04,30.92,78.31,5.7539,9.0
JFK,2013,12,10,1200,37.04,30.92,78.31,6.90468,8.0
JFK,2013,12,10,1300,37.4,30.2,74.98,19.56326,2.0
JFK,2013,12,10,1400,33.8,30.2,86.49,3.45234,0.25
JFK,2013,12,10,1500,33.8,30.2,86.49,9.20624,0.5
JFK,2013,12,10,1600,33.8,30.2,86.49,9.20624,2.0
JFK,2013,12,10,1700,33.8,30.2,86.49,9.20624,0.5
JFK,2013,12,10,1800,33.8,30.2,86.49,10.35702,1.0
JFK,2013,12,10,1900,35.6,30.2,80.51,11.5078,4.0
JFK,2013,12,10,2000,35.6,28.4,74.8,17.2617,9.0
JFK,2013,12,10,2100,35.06,28.04,75.31,16.11092,10.0
JFK,2013,12,10,2200,33.98,24.98,69.28,14.96014,10.0
